customer_id,frequency,monetary,recency,pre_pivot_frequency,pivot_ratio,product_diversity,loan_taken,loan_defaulted,clusters
CUS02994,0,0.0,184,6,0.0,0,1,0,3
CUS02995,4,53050.0,44,15,0.25,2,1,0,4
CUS02996,1,27250.0,108,6,0.1429,1,1,1,1
CUS02997,13,721050.0,2,11,1.0833,4,0,0,0
CUS02998,10,221900.0,8,5,1.6667,3,0,0,0
CUS02999,0,0.0,184,2,0.0,0,0,0,2
CUS03000,16,703250.0,16,12,1.2308,3,0,0,0
CUS03001,0,0.0,184,10,0.0,0,0,0,2
CUS03002,5,64600.0,2,8,0.5556,3,1,0,4
CUS03003,4,165200.0,121,15,0.25,1,1,1,1
CUS03004,1,1800.0,176,8,0.1111,1,1,1,1
CUS03005,3,24150.0,40,2,1.0,2,0,0,2
CUS03006,11,278500.0,35,9,1.1,4,0,0,4
CUS03007,10,275650.0,5,7,1.25,4,1,1,4
CUS03008,1,2900.0,86,5,0.1667,1,0,0,2
CUS03009,8,65150.0,7,6,1.1429,3,1,0,4
CUS03010,0,0.0,184,8,0.0,0,1,1,1
CUS03011,8,340600.0,27,9,0.8,4,1,0,4
CUS03012,0,0.0,184,4,0.0,0,1,1,1
CUS03013,1,13950.0,143,3,0.25,1,1,1,1
CUS03014,1,12600.0,42,9,0.1,1,1,1,1
CUS03015,18,846400.0,9,11,1.5,4,0,0,0
CUS03016,8,202950.0,24,10,0.7273,4,0,0,4
CUS03017,3,53950.0,52,1,1.5,2,1,0,3
CUS03018,10,410700.0,6,11,0.8333,5,1,0,4
CUS03019,0,0.0,184,4,0.0,0,1,1,1
CUS03020,12,520800.0,13,6,1.7143,4,0,0,0
CUS03021,8,279300.0,1,10,0.7273,3,1,1,4
CUS03022,9,404250.0,45,5,1.5,4,1,0,0
CUS03023,0,0.0,184,5,0.0,0,1,1,1
CUS03024,7,106050.0,13,10,0.6364,3,1,0,4
CUS03025,1,80650.0,48,5,0.1667,1,1,1,1
CUS03026,0,0.0,184,4,0.0,0,1,1,1
CUS03027,0,0.0,184,9,0.0,0,1,1,1
CUS03028,3,70900.0,51,15,0.1875,2,0,0,4
CUS03029,4,165600.0,28,5,0.6667,3,1,1,1
CUS03030,1,75600.0,117,6,0.1429,1,1,1,1
CUS03031,0,0.0,184,3,0.0,0,1,1,1
CUS03032,0,0.0,184,8,0.0,0,1,1,1
CUS03033,0,0.0,184,3,0.0,0,1,0,3
CUS03034,0,0.0,184,7,0.0,0,1,1,1
CUS03035,0,0.0,184,9,0.0,0,1,0,3
CUS03036,15,540150.0,8,4,3.0,4,0,0,0
CUS03037,3,158150.0,131,11,0.25,2,1,0,3
CUS03038,3,79800.0,55,15,0.1875,3,1,1,4
CUS03039,9,234700.0,1,5,1.5,3,1,0,4
CUS03040,0,0.0,184,3,0.0,0,0,0,2
CUS03041,14,297450.0,2,11,1.1667,4,0,0,0
CUS03042,6,171350.0,78,9,0.6,4,0,0,4
CUS03043,1,3750.0,114,8,0.1111,1,1,0,3
CUS03044,1,27300.0,174,8,0.1111,1,1,0,3
CUS03045,1,91700.0,74,1,0.5,1,0,0,2
CUS03046,10,283950.0,6,14,0.6667,4,1,0,4
CUS03047,1,47850.0,148,8,0.1111,1,1,1,1
CUS03048,3,160000.0,20,11,0.25,2,0,0,4
CUS03049,0,0.0,184,3,0.0,0,1,1,1
CUS03050,8,84400.0,20,9,0.8,3,1,0,4
CUS03051,9,343250.0,30,11,0.75,4,1,1,4
CUS03052,9,463200.0,31,12,0.6923,5,0,0,4
CUS03053,3,51100.0,78,5,0.5,3,0,0,2
CUS03054,0,0.0,184,8,0.0,0,1,1,1
CUS03055,0,0.0,184,2,0.0,0,0,0,2
CUS03056,1,66700.0,19,3,0.25,1,0,0,2
CUS03057,3,82050.0,83,1,1.5,1,0,0,2
CUS03058,9,291050.0,4,9,0.9,4,1,0,4
CUS03059,1,2400.0,57,7,0.125,1,1,1,1
CUS03060,8,296900.0,4,5,1.3333,4,0,0,0
CUS03061,1,20250.0,35,5,0.1667,1,1,1,1
CUS03062,1,5450.0,130,3,0.25,1,1,1,1
CUS03063,5,351800.0,24,5,0.8333,3,1,0,4
CUS03064,1,16650.0,144,7,0.125,1,1,0,3
CUS03065,1,600.0,76,8,0.1111,1,1,1,1
CUS03066,1,2000.0,88,7,0.125,1,1,1,1
CUS03067,0,0.0,184,8,0.0,0,1,1,1
CUS03068,13,636550.0,32,8,1.4444,4,0,0,0
CUS03069,0,0.0,184,8,0.0,0,1,1,1
CUS03070,0,0.0,184,4,0.0,0,1,1,1
CUS03071,1,21350.0,75,1,0.5,1,0,0,2
CUS03072,1,3350.0,43,1,0.5,1,0,0,2
CUS03073,1,1300.0,48,5,0.1667,1,1,1,1
CUS03074,0,0.0,184,1,0.0,0,0,0,2
CUS03075,0,0.0,184,3,0.0,0,1,0,3
CUS03076,9,231800.0,6,8,1.0,3,1,1,4
CUS03077,0,0.0,184,2,0.0,0,0,0,2
CUS03078,0,0.0,184,10,0.0,0,1,1,1
CUS03079,1,87950.0,62,3,0.25,1,1,1,1
CUS03080,11,613350.0,19,4,2.2,3,0,0,0
CUS03081,3,117400.0,7,2,1.0,3,0,0,2
CUS03082,0,0.0,184,8,0.0,0,1,0,3
CUS03083,1,40700.0,57,5,0.1667,1,1,1,1
CUS03084,10,172650.0,69,8,1.1111,4,0,0,4
CUS03085,0,0.0,184,8,0.0,0,1,1,1
CUS03086,6,341550.0,51,15,0.375,4,0,0,4
CUS03087,0,0.0,184,5,0.0,0,0,0,2
CUS03088,1,1750.0,154,4,0.2,1,1,1,1
CUS03089,0,0.0,184,2,0.0,0,0,0,2
CUS03090,0,0.0,184,7,0.0,0,1,1,1
CUS03091,0,0.0,184,7,0.0,0,1,1,1
CUS03092,10,549050.0,10,5,1.6667,4,0,0,0
CUS03093,1,38950.0,120,7,0.125,1,0,0,2
CUS03094,0,0.0,184,2,0.0,0,0,0,2
CUS03095,1,27400.0,78,7,0.125,1,1,0,3
CUS03096,1,41600.0,14,3,0.25,1,1,1,1
CUS03097,7,131300.0,51,9,0.7,3,1,1,4
CUS03098,1,11800.0,40,9,0.1,1,1,0,3
CUS03099,17,519600.0,4,12,1.3077,6,1,0,0
CUS03100,11,395950.0,35,9,1.1,4,0,0,0
CUS03101,3,255700.0,7,3,0.75,3,0,0,4
CUS03102,18,841550.0,13,6,2.5714,4,0,0,0
CUS03103,3,58800.0,65,5,0.5,2,1,0,3
CUS03104,0,0.0,184,3,0.0,0,0,0,2
CUS03105,0,0.0,184,1,0.0,0,0,0,2
CUS03106,0,0.0,184,1,0.0,0,0,0,2
CUS03107,2,59350.0,6,5,0.3333,2,0,0,2
CUS03108,5,404550.0,19,15,0.3125,4,0,0,4
CUS03109,0,0.0,184,2,0.0,0,0,0,2
CUS03110,10,317900.0,3,8,1.1111,4,1,1,4
CUS03111,2,89750.0,100,2,0.6667,2,0,0,2
CUS03112,1,54900.0,64,8,0.1111,1,1,0,3
CUS03113,3,116000.0,106,2,1.0,3,0,0,2
CUS03114,13,307550.0,9,10,1.1818,4,0,0,0
CUS03115,1,350.0,90,2,0.3333,1,1,1,1
CUS03116,0,0.0,184,9,0.0,0,1,1,1
CUS03117,0,0.0,184,8,0.0,0,1,1,1
CUS03118,1,86800.0,54,5,0.1667,1,1,0,3
CUS03119,12,499100.0,19,11,1.0,4,0,0,0
CUS03120,0,0.0,184,6,0.0,0,0,0,2
CUS03121,1,20550.0,115,4,0.2,1,1,0,3
CUS03122,1,30700.0,10,7,0.125,1,1,1,1
CUS03123,0,0.0,184,2,0.0,0,0,0,2
CUS03124,10,360000.0,22,10,0.9091,4,0,0,4
CUS03125,6,300500.0,13,8,0.6667,4,0,0,4
CUS03126,3,89950.0,52,3,0.75,2,0,0,2
CUS03127,10,390650.0,39,5,1.6667,4,0,0,0
CUS03128,6,258750.0,13,8,0.6667,4,0,0,4
CUS03129,0,0.0,184,2,0.0,0,0,0,2
CUS03130,1,9000.0,80,3,0.25,1,1,1,1
CUS03131,11,433800.0,8,12,0.8462,4,0,0,4
CUS03132,1,82100.0,125,4,0.2,1,1,0,3
CUS03133,0,0.0,184,2,0.0,0,0,0,2
CUS03134,1,5400.0,78,10,0.0909,1,1,1,1
CUS03135,10,294500.0,1,6,1.4286,4,0,0,0
CUS03136,4,190850.0,33,15,0.25,3,1,0,4
CUS03137,2,50250.0,59,4,0.4,1,0,0,2
CUS03138,0,0.0,184,5,0.0,0,1,0,3
CUS03139,1,13150.0,45,5,0.1667,1,1,0,3
CUS03140,6,104650.0,55,7,0.75,4,0,0,4
CUS03141,8,187650.0,25,4,1.6,3,0,0,0
CUS03142,0,0.0,184,5,0.0,0,0,0,2
CUS03143,3,63000.0,41,11,0.25,2,1,0,4
CUS03144,1,88500.0,175,8,0.1111,1,1,0,3
CUS03145,4,219050.0,53,15,0.25,3,1,0,4
CUS03146,7,509850.0,19,13,0.5,4,1,0,4
CUS03147,0,0.0,184,5,0.0,0,0,0,2
CUS03148,9,344350.0,40,10,0.8182,4,0,0,4
CUS03149,0,0.0,184,1,0.0,0,0,0,2
CUS03150,4,251800.0,50,9,0.4,3,1,0,4
CUS03151,16,441600.0,7,10,1.4545,4,0,0,0
CUS03152,16,863450.0,21,4,3.2,6,0,0,0
CUS03153,16,1251400.0,7,11,1.3333,6,0,0,0
CUS03154,1,8250.0,54,3,0.25,1,1,1,1
CUS03155,0,0.0,184,9,0.0,0,1,1,1
CUS03156,3,49350.0,18,2,1.0,2,1,0,3
CUS03157,0,0.0,184,1,0.0,0,1,1,1
CUS03158,9,420450.0,12,6,1.2857,4,1,0,4
CUS03159,0,0.0,184,7,0.0,0,1,0,3
CUS03160,0,0.0,184,1,0.0,0,0,0,2
CUS03161,17,546800.0,4,4,3.4,5,0,0,0
CUS03162,1,83900.0,164,5,0.1667,1,1,0,3
CUS03163,0,0.0,184,1,0.0,0,0,0,2
CUS03164,1,1850.0,31,3,0.25,1,0,0,2
CUS03165,1,122700.0,144,7,0.125,1,1,0,3
CUS03166,1,1350.0,152,8,0.1111,1,1,1,1
CUS03167,1,8700.0,127,9,0.1,1,1,1,1
CUS03168,5,426850.0,38,11,0.4167,4,1,0,4
CUS03169,7,372650.0,7,10,0.6364,3,0,0,4
CUS03170,8,133700.0,29,13,0.5714,3,1,0,4
CUS03171,0,0.0,184,5,0.0,0,1,1,1
CUS03172,5,67650.0,2,6,0.7143,4,0,0,4
CUS03173,5,64700.0,43,8,0.5556,3,0,0,4
CUS03174,1,109850.0,97,7,0.125,1,1,1,1
CUS03175,1,33700.0,69,10,0.0909,1,1,0,3
CUS03176,1,4550.0,3,1,0.5,1,1,0,3
CUS03177,8,297750.0,18,6,1.1429,3,0,0,4
CUS03178,1,42550.0,120,8,0.1111,1,1,1,1
CUS03179,0,0.0,184,7,0.0,0,1,1,1
CUS03180,0,0.0,184,2,0.0,0,0,0,2
CUS03181,5,86200.0,38,8,0.5556,2,0,0,4
CUS03182,1,99900.0,146,5,0.1667,1,1,0,3
CUS03183,1,450.0,160,7,0.125,1,1,1,1
CUS03184,0,0.0,184,5,0.0,0,1,1,1
CUS03185,10,267800.0,15,10,0.9091,4,0,0,4
CUS03186,10,336050.0,4,7,1.25,3,1,0,4
CUS03187,0,0.0,184,6,0.0,0,1,0,3
CUS03188,15,578350.0,8,10,1.3636,4,0,0,0
CUS03189,1,32950.0,180,4,0.2,1,1,0,3
CUS03190,5,168300.0,73,10,0.4545,3,0,0,4
CUS03191,11,872700.0,16,8,1.2222,6,0,0,0
CUS03192,0,0.0,184,4,0.0,0,1,1,1
CUS03193,4,49800.0,34,11,0.3333,2,1,1,1
CUS03194,17,770300.0,20,8,1.8889,4,0,0,0
CUS03195,3,191100.0,1,3,0.75,2,1,0,3
CUS03196,1,11650.0,48,5,0.1667,1,0,0,2
CUS03197,1,6750.0,51,3,0.25,1,0,0,2
CUS03198,1,11200.0,31,9,0.1,1,1,1,1
CUS03199,3,111950.0,46,9,0.3,2,1,0,3
CUS03200,0,0.0,184,4,0.0,0,1,0,3
CUS03201,4,177650.0,63,15,0.25,3,1,0,4
CUS03202,9,223650.0,13,8,1.0,4,0,0,4
CUS03203,7,277550.0,1,5,1.1667,4,1,1,4
CUS03204,1,14550.0,138,3,0.25,1,1,0,3
CUS03205,0,0.0,184,1,0.0,0,0,0,2
CUS03206,1,3000.0,49,3,0.25,1,1,1,1
CUS03207,1,37750.0,47,4,0.2,1,1,0,3
CUS03208,1,72250.0,80,4,0.2,1,1,1,1
CUS03209,11,492700.0,7,4,2.2,5,0,0,0
CUS03210,0,0.0,184,1,0.0,0,0,0,2
CUS03211,6,141700.0,51,9,0.6,3,1,0,4
CUS03212,9,542350.0,27,8,1.0,5,0,0,0
CUS03213,1,21450.0,39,4,0.2,1,0,0,2
CUS03214,1,37200.0,104,3,0.25,1,1,0,3
CUS03215,6,298150.0,22,5,1.0,3,1,0,4
CUS03216,2,78450.0,86,4,0.4,2,1,0,3
CUS03217,4,210600.0,11,6,0.5714,3,0,0,4
CUS03218,0,0.0,184,5,0.0,0,0,0,2
CUS03219,0,0.0,184,6,0.0,0,0,0,2
CUS03220,0,0.0,184,3,0.0,0,1,0,3
CUS03221,0,0.0,184,8,0.0,0,1,0,3
CUS03222,7,220350.0,23,11,0.5833,3,0,0,4
CUS03223,9,276650.0,2,13,0.6429,5,1,1,4
CUS03224,14,498400.0,4,8,1.5556,4,0,0,0
CUS03225,6,215350.0,6,14,0.4,3,1,0,4
CUS03226,0,0.0,184,1,0.0,0,0,0,2
CUS03227,3,46350.0,43,2,1.0,2,1,0,3
CUS03228,7,431550.0,49,12,0.5385,3,1,1,4
CUS03229,11,386800.0,23,11,0.9167,4,0,0,4
CUS03230,3,69700.0,35,5,0.5,2,1,0,3
CUS03231,1,6050.0,144,4,0.2,1,1,0,3
CUS03232,0,0.0,184,3,0.0,0,1,1,1
CUS03233,8,255850.0,99,6,1.1429,4,0,0,4
CUS03234,1,1050.0,12,10,0.0909,1,1,1,1
CUS03235,2,4650.0,65,2,0.6667,2,0,0,2
CUS03236,4,248500.0,43,11,0.3333,4,1,1,4
CUS03237,4,223600.0,79,14,0.2667,3,1,0,4
CUS03238,17,564800.0,8,12,1.3077,4,0,0,0
CUS03239,1,1850.0,86,5,0.1667,1,1,1,1
CUS03240,0,0.0,184,10,0.0,0,1,0,3
CUS03241,1,36250.0,3,5,0.1667,1,1,0,3
CUS03242,0,0.0,184,10,0.0,0,1,1,1
CUS03243,3,87050.0,42,4,0.6,2,0,0,2
CUS03244,0,0.0,184,8,0.0,0,1,1,1
CUS03245,1,46800.0,125,3,0.25,1,0,0,2
CUS03246,7,236700.0,37,9,0.7,4,0,0,4
CUS03247,0,0.0,184,8,0.0,0,0,0,2
CUS03248,0,0.0,184,4,0.0,0,1,1,1
CUS03249,0,0.0,184,1,0.0,0,0,0,2
CUS03250,0,0.0,184,7,0.0,0,0,0,2
CUS03251,4,209300.0,54,5,0.6667,3,1,1,1
CUS03252,2,61600.0,96,1,1.0,2,1,1,1
CUS03253,1,98000.0,43,9,0.1,1,1,0,3
CUS03254,3,18950.0,67,5,0.5,2,0,0,2
CUS03255,1,14350.0,95,3,0.25,1,1,1,1
CUS03256,1,91200.0,82,3,0.25,1,1,0,3
CUS03257,3,119700.0,5,5,0.5,2,0,0,2
CUS03258,10,309700.0,31,12,0.7692,4,1,0,4
CUS03259,15,557400.0,32,10,1.3636,4,0,0,0
CUS03260,2,126200.0,23,2,0.6667,2,0,0,2
CUS03261,0,0.0,184,2,0.0,0,0,0,2
CUS03262,8,198700.0,32,9,0.8,3,1,1,4
CUS03263,3,126200.0,43,11,0.25,2,1,1,1
CUS03264,0,0.0,184,4,0.0,0,0,0,2
CUS03265,3,107450.0,27,14,0.2,3,1,0,4
CUS03266,0,0.0,184,9,0.0,0,1,1,1
CUS03267,13,771350.0,5,11,1.0833,6,0,0,0
CUS03268,0,0.0,184,2,0.0,0,0,0,2
CUS03269,5,141800.0,113,12,0.3846,2,0,0,4
CUS03270,1,38200.0,36,10,0.0909,1,1,1,1
CUS03271,0,0.0,184,2,0.0,0,0,0,2
CUS03272,0,0.0,184,4,0.0,0,0,0,2
CUS03273,1,450.0,134,3,0.25,1,1,1,1
CUS03274,11,525100.0,5,4,2.2,5,1,0,0
CUS03275,0,0.0,184,5,0.0,0,1,1,1
CUS03276,15,751550.0,10,10,1.3636,4,0,0,0
CUS03277,1,750.0,25,4,0.2,1,1,1,1
CUS03278,1,2800.0,24,5,0.1667,1,0,0,2
CUS03279,0,0.0,184,5,0.0,0,1,1,1
CUS03280,4,82300.0,2,11,0.3333,2,0,0,4
CUS03281,9,325000.0,28,6,1.2857,5,0,0,0
CUS03282,6,197250.0,27,11,0.5,3,0,0,4
CUS03283,0,0.0,184,9,0.0,0,1,0,3
CUS03284,14,362200.0,40,6,2.0,4,0,0,0
CUS03285,0,0.0,184,4,0.0,0,1,0,3
CUS03286,0,0.0,184,8,0.0,0,1,0,3
CUS03287,0,0.0,184,7,0.0,0,1,1,1
CUS03288,2,80900.0,124,2,0.6667,2,1,0,3
CUS03289,0,0.0,184,1,0.0,0,1,0,3
CUS03290,18,1031300.0,7,4,3.6,6,0,0,0
CUS03291,0,0.0,184,10,0.0,0,1,1,1
CUS03292,11,370200.0,12,4,2.2,3,0,0,0
CUS03293,0,0.0,184,6,0.0,0,1,1,1
CUS03294,0,0.0,184,9,0.0,0,1,1,1
CUS03295,0,0.0,184,1,0.0,0,0,0,2
CUS03296,9,259700.0,30,9,0.9,4,0,0,4
CUS03297,8,336150.0,24,5,1.3333,4,0,0,0
CUS03298,1,37950.0,110,7,0.125,1,1,1,1
CUS03299,1,1300.0,52,4,0.2,1,1,0,3
CUS03300,0,0.0,184,2,0.0,0,0,0,2
CUS03301,1,1400.0,126,7,0.125,1,1,0,3
CUS03302,1,72050.0,17,3,0.25,1,1,0,3
CUS03303,1,1300.0,11,7,0.125,1,1,1,1
CUS03304,1,104300.0,87,9,0.1,1,1,1,1
CUS03305,3,50850.0,131,4,0.6,2,0,0,2
CUS03306,0,0.0,184,8,0.0,0,1,1,1
CUS03307,2,80700.0,52,5,0.3333,2,1,1,1
CUS03308,2,81400.0,46,3,0.5,1,0,0,2
CUS03309,2,51350.0,30,3,0.5,1,0,0,2
CUS03310,8,237750.0,42,12,0.6154,4,0,0,4
CUS03311,1,1100.0,177,8,0.1111,1,1,1,1
CUS03312,1,41250.0,49,5,0.1667,1,1,1,1
CUS03313,1,450.0,56,1,0.5,1,0,0,2
CUS03314,3,178350.0,3,14,0.2,2,0,0,4
CUS03315,0,0.0,184,9,0.0,0,1,0,3
CUS03316,3,163000.0,9,8,0.3333,3,1,0,4
CUS03317,0,0.0,184,1,0.0,0,0,0,2
CUS03318,1,3300.0,16,5,0.1667,1,1,0,3
CUS03319,1,40400.0,167,8,0.1111,1,1,1,1
CUS03320,4,59450.0,5,8,0.4444,2,1,1,1
CUS03321,1,5750.0,136,4,0.2,1,1,1,1
CUS03322,0,0.0,184,2,0.0,0,0,0,2
CUS03323,7,226200.0,24,12,0.5385,3,0,0,4
CUS03324,0,0.0,184,6,0.0,0,1,1,1
CUS03325,10,347750.0,18,4,2.0,4,0,0,0
CUS03326,7,127300.0,3,7,0.875,4,1,0,4
CUS03327,0,0.0,184,1,0.0,0,0,0,2
CUS03328,1,12600.0,124,9,0.1,1,1,1,1
CUS03329,7,361650.0,27,14,0.4667,4,1,0,4
CUS03330,0,0.0,184,2,0.0,0,0,0,2
CUS03331,2,30350.0,15,3,0.5,2,0,0,2
CUS03332,0,0.0,184,3,0.0,0,1,1,1
CUS03333,3,56900.0,9,5,0.5,2,0,0,2
CUS03334,0,0.0,184,9,0.0,0,1,1,1
CUS03335,0,0.0,184,5,0.0,0,0,0,2
CUS03336,0,0.0,184,3,0.0,0,1,0,3
CUS03337,8,347050.0,32,6,1.1429,4,0,0,4
CUS03338,2,96800.0,44,3,0.5,2,0,0,2
CUS03339,0,0.0,184,1,0.0,0,0,0,2
CUS03340,3,263000.0,47,10,0.2727,2,0,0,4
CUS03341,1,100.0,32,8,0.1111,1,1,0,3
CUS03342,0,0.0,184,2,0.0,0,0,0,2
CUS03343,1,5000.0,183,6,0.1429,1,1,1,1
CUS03344,11,384350.0,8,12,0.8462,5,0,0,4
CUS03345,2,2750.0,101,3,0.5,1,0,0,2
CUS03346,1,8550.0,182,10,0.0909,1,1,0,3
CUS03347,10,364300.0,15,8,1.1111,4,1,1,4
CUS03348,8,355000.0,4,9,0.8,3,0,0,4
CUS03349,0,0.0,184,2,0.0,0,0,0,2
CUS03350,0,0.0,184,1,0.0,0,0,0,2
CUS03351,10,616950.0,14,7,1.25,6,0,0,0
CUS03352,0,0.0,184,1,0.0,0,0,0,2
CUS03353,1,19050.0,51,6,0.1429,1,0,0,2
CUS03354,0,0.0,184,8,0.0,0,1,0,3
CUS03355,0,0.0,184,10,0.0,0,1,1,1
CUS03356,1,500.0,133,4,0.2,1,1,0,3
CUS03357,1,6800.0,97,8,0.1111,1,1,1,1
CUS03358,4,174400.0,3,5,0.6667,2,1,0,4
CUS03359,1,1000.0,115,9,0.1,1,1,1,1
CUS03360,8,158650.0,42,10,0.7273,3,1,0,4
CUS03361,3,11050.0,31,1,1.5,2,0,0,2
CUS03362,3,59900.0,5,5,0.5,3,0,0,4
CUS03363,1,850.0,155,7,0.125,1,1,0,3
CUS03364,3,47800.0,17,5,0.5,3,0,0,2
CUS03365,0,0.0,184,2,0.0,0,0,0,2
CUS03366,1,38650.0,141,6,0.1429,1,1,1,1
CUS03367,0,0.0,184,2,0.0,0,0,0,2
CUS03368,7,218900.0,60,5,1.1667,3,1,0,4
CUS03369,0,0.0,184,2,0.0,0,0,0,2
CUS03370,1,89250.0,164,9,0.1,1,1,1,1
CUS03371,1,11500.0,167,8,0.1111,1,1,0,3
CUS03372,0,0.0,184,4,0.0,0,1,1,1
CUS03373,0,0.0,184,1,0.0,0,0,0,2
CUS03374,1,12050.0,69,10,0.0909,1,1,1,1
CUS03375,3,232700.0,76,5,0.5,1,0,0,2
CUS03376,0,0.0,184,2,0.0,0,0,0,2
CUS03377,9,492850.0,22,12,0.6923,4,0,0,4
CUS03378,1,250.0,6,10,0.0909,1,1,0,3
CUS03379,0,0.0,184,3,0.0,0,0,0,2
CUS03380,0,0.0,184,2,0.0,0,0,0,2
CUS03381,4,17350.0,14,15,0.25,2,1,0,4
CUS03382,1,76600.0,6,3,0.25,1,0,0,2
CUS03383,0,0.0,184,8,0.0,0,0,0,2
CUS03384,0,0.0,184,5,0.0,0,1,1,1
CUS03385,7,123050.0,26,15,0.4375,3,0,0,4
CUS03386,1,60650.0,15,4,0.2,1,1,1,1
CUS03387,3,222650.0,1,2,1.0,2,0,0,2
CUS03388,13,394350.0,6,4,2.6,4,0,0,0
CUS03389,0,0.0,184,3,0.0,0,1,0,3
CUS03390,3,132500.0,12,4,0.6,3,1,0,4
CUS03391,5,309150.0,2,5,0.8333,3,1,1,4
CUS03392,8,247050.0,22,7,1.0,4,0,0,4
CUS03393,4,201750.0,26,13,0.2857,3,1,1,4
CUS03394,13,839050.0,5,6,1.8571,5,0,0,0
CUS03395,0,0.0,184,10,0.0,0,1,1,1
CUS03396,6,505950.0,11,10,0.5455,2,0,0,4
CUS03397,1,1150.0,100,4,0.2,1,1,1,1
CUS03398,1,20650.0,106,3,0.25,1,0,0,2
CUS03399,1,22300.0,50,10,0.0909,1,1,0,3
CUS03400,1,40150.0,86,2,0.3333,1,0,0,2
CUS03401,1,104350.0,93,3,0.25,1,0,0,2
CUS03402,1,300.0,126,5,0.1667,1,1,1,1
CUS03403,7,408300.0,7,10,0.6364,6,0,0,4
CUS03404,0,0.0,184,1,0.0,0,0,0,2
CUS03405,3,138950.0,6,9,0.3,2,1,0,4
CUS03406,1,44500.0,162,2,0.3333,1,0,0,2
CUS03407,8,370750.0,12,5,1.3333,4,0,0,0
CUS03408,2,1500.0,14,4,0.4,1,0,0,2
CUS03409,0,0.0,184,2,0.0,0,0,0,2
CUS03410,3,16550.0,77,1,1.5,3,0,0,2
CUS03411,0,0.0,184,2,0.0,0,0,0,2
CUS03412,11,366800.0,5,4,2.2,5,0,0,0
CUS03413,0,0.0,184,6,0.0,0,1,0,3
CUS03414,16,516400.0,2,9,1.6,4,0,0,0
CUS03415,3,90750.0,58,1,1.5,1,0,0,2
CUS03416,13,625400.0,4,6,1.8571,6,0,0,0
CUS03417,3,123500.0,101,9,0.3,3,0,0,4
CUS03418,0,0.0,184,1,0.0,0,0,0,2
CUS03419,11,409100.0,39,5,1.8333,3,0,0,0
CUS03420,1,100.0,133,7,0.125,1,1,1,1
CUS03421,7,127300.0,53,7,0.875,3,0,0,4
CUS03422,1,30250.0,62,5,0.1667,1,0,0,2
CUS03423,7,245000.0,34,4,1.4,5,0,0,0
CUS03424,0,0.0,184,8,0.0,0,1,1,1
CUS03425,1,93000.0,126,3,0.25,1,1,0,3
CUS03426,9,430500.0,6,5,1.5,5,1,0,0
CUS03427,3,30350.0,83,2,1.0,2,0,0,2
CUS03428,17,560450.0,9,10,1.5455,4,0,0,0
CUS03429,15,837300.0,7,9,1.5,3,0,0,0
CUS03430,9,256100.0,13,6,1.2857,3,0,0,4
CUS03431,0,0.0,184,6,0.0,0,1,0,3
CUS03432,0,0.0,184,5,0.0,0,1,0,3
CUS03433,3,44550.0,7,5,0.5,2,0,0,2
CUS03434,0,0.0,184,6,0.0,0,1,1,1
CUS03435,7,302400.0,55,14,0.4667,4,1,0,4
CUS03436,12,889300.0,3,4,2.4,4,0,0,0
CUS03437,0,0.0,184,5,0.0,0,0,0,2
CUS03438,1,2550.0,149,1,0.5,1,0,0,2
CUS03439,8,583550.0,2,13,0.5714,6,1,0,4
CUS03440,10,156600.0,15,9,1.0,3,1,0,4
CUS03441,1,1800.0,28,6,0.1429,1,1,1,1
CUS03442,0,0.0,184,4,0.0,0,1,1,1
CUS03443,0,0.0,184,5,0.0,0,1,0,3
CUS03444,3,50800.0,83,5,0.5,2,0,0,2
CUS03445,1,18900.0,108,5,0.1667,1,0,0,2
CUS03446,6,437800.0,8,15,0.375,5,1,0,4
CUS03447,2,74950.0,75,1,1.0,2,0,0,2
CUS03448,0,0.0,184,1,0.0,0,0,0,2
CUS03449,15,615250.0,6,6,2.1429,4,0,0,0
CUS03450,0,0.0,184,9,0.0,0,0,0,2
CUS03451,7,276750.0,15,5,1.1667,3,0,0,4
CUS03452,3,131950.0,38,5,0.5,2,0,0,2
CUS03453,7,415850.0,2,7,0.875,4,0,0,4
CUS03454,5,152800.0,13,8,0.5556,3,0,0,4
CUS03455,1,43900.0,90,2,0.3333,1,0,0,2
CUS03456,6,218300.0,65,12,0.4615,3,1,0,4
CUS03457,1,300.0,10,10,0.0909,1,1,1,1
CUS03458,10,367000.0,9,13,0.7143,4,1,0,4
CUS03459,0,0.0,184,2,0.0,0,0,0,2
CUS03460,1,72550.0,117,4,0.2,1,0,0,2
CUS03461,1,350.0,36,4,0.2,1,0,0,2
CUS03462,16,582250.0,6,7,2.0,4,0,0,0
CUS03463,0,0.0,184,2,0.0,0,0,0,2
CUS03464,1,29950.0,69,6,0.1429,1,1,0,3
CUS03465,0,0.0,184,4,0.0,0,1,0,3
CUS03466,11,379500.0,9,12,0.8462,3,1,0,4
CUS03467,14,595200.0,27,4,2.8,4,1,0,0
CUS03468,3,38400.0,24,5,0.5,2,0,0,2
CUS03469,1,117350.0,152,4,0.2,1,1,1,1
CUS03470,1,1350.0,181,5,0.1667,1,1,1,1
CUS03471,0,0.0,184,6,0.0,0,1,1,1
CUS03472,1,29450.0,61,6,0.1429,1,1,1,1
CUS03473,5,163400.0,17,14,0.3333,3,1,0,4
