loan_id,customer_id,loan_taken,loan_amount,loan_defaulted
LON04305,CUS04305,No,,
LON04306,CUS04306,Yes,30000.0,No
LON04307,CUS04307,Yes,30000.0,Yes
LON04308,CUS04308,No,,
LON04309,CUS04309,No,,
LON04310,CUS04310,Yes,40000.0,No
LON04311,CUS04311,No,,
LON04312,CUS04312,No,,
LON04313,CUS04313,Yes,50000.0,No
LON04314,CUS04314,No,,
LON04315,CUS04315,No,,
LON04316,CUS04316,Yes,20000.0,Yes
LON04317,CUS04317,Yes,10000.0,No
LON04318,CUS04318,Yes,30000.0,No
LON04319,CUS04319,Yes,10000.0,Yes
LON04320,CUS04320,Yes,20000.0,No
LON04321,CUS04321,No,,
LON04322,CUS04322,Yes,50000.0,No
LON04323,CUS04323,No,,
LON04324,CUS04324,Yes,20000.0,Yes
LON04325,CUS04325,Yes,40000.0,No
LON04326,CUS04326,Yes,10000.0,No
LON04327,CUS04327,Yes,10000.0,Yes
LON04328,CUS04328,Yes,40000.0,No
LON04329,CUS04329,No,,
LON04330,CUS04330,No,,
LON04331,CUS04331,No,,
LON04332,CUS04332,Yes,20000.0,No
LON04333,CUS04333,Yes,20000.0,Yes
LON04334,CUS04334,No,,
LON04335,CUS04335,Yes,10000.0,Yes
LON04336,CUS04336,No,,
LON04337,CUS04337,Yes,10000.0,No
LON04338,CUS04338,No,,
LON04339,CUS04339,Yes,10000.0,Yes
LON04340,CUS04340,Yes,20000.0,No
LON04341,CUS04341,Yes,10000.0,No
LON04342,CUS04342,Yes,10000.0,Yes
LON04343,CUS04343,Yes,20000.0,Yes
LON04344,CUS04344,Yes,10000.0,No
LON04345,CUS04345,Yes,20000.0,Yes
LON04346,CUS04346,Yes,20000.0,Yes
LON04347,CUS04347,Yes,20000.0,No
LON04348,CUS04348,No,,
LON04349,CUS04349,No,,
LON04350,CUS04350,Yes,10000.0,No
LON04351,CUS04351,Yes,10000.0,Yes
LON04352,CUS04352,Yes,10000.0,Yes
LON04353,CUS04353,Yes,10000.0,Yes
LON04354,CUS04354,Yes,40000.0,No
LON04355,CUS04355,Yes,10000.0,Yes
LON04356,CUS04356,Yes,30000.0,Yes
LON04357,CUS04357,Yes,10000.0,Yes
LON04358,CUS04358,Yes,20000.0,Yes
LON04359,CUS04359,No,,
LON04360,CUS04360,Yes,10000.0,Yes
LON04361,CUS04361,No,,
LON04362,CUS04362,No,,
LON04363,CUS04363,Yes,10000.0,No
LON04364,CUS04364,Yes,30000.0,No
LON04365,CUS04365,No,,
LON04366,CUS04366,No,,
LON04367,CUS04367,Yes,20000.0,Yes
LON04368,CUS04368,No,,
LON04369,CUS04369,Yes,20000.0,Yes
LON04370,CUS04370,Yes,10000.0,No
LON04371,CUS04371,Yes,10000.0,No
LON04372,CUS04372,No,,
LON04373,CUS04373,Yes,40000.0,Yes
LON04374,CUS04374,No,,
LON04375,CUS04375,No,,
LON04376,CUS04376,Yes,10000.0,Yes
LON04377,CUS04377,Yes,20000.0,No
LON04378,CUS04378,Yes,10000.0,No
LON04379,CUS04379,No,,
LON04380,CUS04380,No,,
LON04381,CUS04381,Yes,20000.0,Yes
LON04382,CUS04382,No,,
LON04383,CUS04383,No,,
LON04384,CUS04384,Yes,10000.0,Yes
LON04385,CUS04385,Yes,10000.0,No
LON04386,CUS04386,Yes,10000.0,Yes
LON04387,CUS04387,Yes,20000.0,Yes
LON04388,CUS04388,Yes,30000.0,Yes
LON04389,CUS04389,Yes,20000.0,Yes
LON04390,CUS04390,Yes,40000.0,No
LON04391,CUS04391,No,,
LON04392,CUS04392,Yes,20000.0,No
LON04393,CUS04393,No,,
LON04394,CUS04394,Yes,20000.0,Yes
LON04395,CUS04395,No,,
LON04396,CUS04396,No,,
LON04397,CUS04397,No,,
LON04398,CUS04398,Yes,10000.0,No
LON04399,CUS04399,Yes,10000.0,No
LON04400,CUS04400,Yes,30000.0,No
LON04401,CUS04401,No,,
LON04402,CUS04402,No,,
LON04403,CUS04403,Yes,10000.0,Yes
LON04404,CUS04404,No,,
LON04405,CUS04405,No,,
LON04406,CUS04406,Yes,10000.0,No
LON04407,CUS04407,Yes,10000.0,No
LON04408,CUS04408,Yes,10000.0,No
LON04409,CUS04409,Yes,20000.0,Yes
LON04410,CUS04410,Yes,30000.0,Yes
LON04411,CUS04411,No,,
LON04412,CUS04412,No,,
LON04413,CUS04413,Yes,10000.0,Yes
LON04414,CUS04414,No,,
LON04415,CUS04415,No,,
LON04416,CUS04416,No,,
LON04417,CUS04417,No,,
LON04418,CUS04418,No,,
LON04419,CUS04419,No,,
LON04420,CUS04420,No,,
LON04421,CUS04421,Yes,10000.0,No
LON04422,CUS04422,No,,
LON04423,CUS04423,No,,
LON04424,CUS04424,Yes,20000.0,No
LON04425,CUS04425,Yes,30000.0,No
LON04426,CUS04426,Yes,10000.0,Yes
LON04427,CUS04427,No,,
LON04428,CUS04428,Yes,40000.0,Yes
LON04429,CUS04429,Yes,30000.0,No
LON04430,CUS04430,No,,
LON04431,CUS04431,Yes,10000.0,Yes
LON04432,CUS04432,Yes,40000.0,No
LON04433,CUS04433,No,,
LON04434,CUS04434,No,,
LON04435,CUS04435,No,,
LON04436,CUS04436,Yes,10000.0,Yes
LON04437,CUS04437,No,,
LON04438,CUS04438,Yes,20000.0,Yes
LON04439,CUS04439,Yes,20000.0,Yes
LON04440,CUS04440,Yes,10000.0,No
LON04441,CUS04441,Yes,20000.0,No
LON04442,CUS04442,No,,
LON04443,CUS04443,Yes,20000.0,No
LON04444,CUS04444,No,,
LON04445,CUS04445,Yes,20000.0,No
LON04446,CUS04446,Yes,30000.0,No
LON04447,CUS04447,Yes,30000.0,No
LON04448,CUS04448,No,,
LON04449,CUS04449,Yes,20000.0,No
LON04450,CUS04450,No,,
LON04451,CUS04451,Yes,20000.0,No
LON04452,CUS04452,No,,
LON04453,CUS04453,Yes,20000.0,Yes
LON04454,CUS04454,Yes,20000.0,Yes
LON04455,CUS04455,No,,
LON04456,CUS04456,Yes,30000.0,Yes
LON04457,CUS04457,Yes,20000.0,No
LON04458,CUS04458,Yes,20000.0,Yes
LON04459,CUS04459,No,,
LON04460,CUS04460,No,,
LON04461,CUS04461,No,,
LON04462,CUS04462,Yes,10000.0,Yes
LON04463,CUS04463,No,,
LON04464,CUS04464,No,,
LON04465,CUS04465,Yes,20000.0,No
LON04466,CUS04466,Yes,40000.0,Yes
LON04467,CUS04467,No,,
LON04468,CUS04468,Yes,20000.0,Yes
LON04469,CUS04469,Yes,10000.0,Yes
LON04470,CUS04470,No,,
LON04471,CUS04471,No,,
LON04472,CUS04472,No,,
LON04473,CUS04473,No,,
LON04474,CUS04474,No,,
LON04475,CUS04475,Yes,10000.0,Yes
LON04476,CUS04476,No,,
LON04477,CUS04477,Yes,40000.0,No
LON04478,CUS04478,No,,
LON04479,CUS04479,No,,
LON04480,CUS04480,Yes,30000.0,No
LON04481,CUS04481,Yes,10000.0,Yes
LON04482,CUS04482,No,,
LON04483,CUS04483,No,,
LON04484,CUS04484,Yes,20000.0,No
LON04485,CUS04485,Yes,20000.0,No
LON04486,CUS04486,No,,
LON04487,CUS04487,Yes,50000.0,No
LON04488,CUS04488,No,,
LON04489,CUS04489,No,,
LON04490,CUS04490,No,,
LON04491,CUS04491,Yes,10000.0,Yes
LON04492,CUS04492,Yes,10000.0,No
LON04493,CUS04493,No,,
LON04494,CUS04494,No,,
LON04495,CUS04495,No,,
LON04496,CUS04496,No,,
LON04497,CUS04497,No,,
LON04498,CUS04498,Yes,10000.0,No
LON04499,CUS04499,Yes,30000.0,No
LON04500,CUS04500,Yes,10000.0,Yes
LON04501,CUS04501,Yes,10000.0,Yes
LON04502,CUS04502,No,,
LON04503,CUS04503,No,,
LON04504,CUS04504,Yes,10000.0,No
LON04505,CUS04505,Yes,30000.0,No
LON04506,CUS04506,Yes,10000.0,No
LON04507,CUS04507,Yes,10000.0,No
LON04508,CUS04508,Yes,20000.0,No
LON04509,CUS04509,No,,
LON04510,CUS04510,Yes,20000.0,No
LON04511,CUS04511,No,,
LON04512,CUS04512,Yes,20000.0,Yes
LON04513,CUS04513,No,,
LON04514,CUS04514,No,,
LON04515,CUS04515,Yes,20000.0,Yes
LON04516,CUS04516,No,,
LON04517,CUS04517,No,,
LON04518,CUS04518,Yes,10000.0,Yes
LON04519,CUS04519,No,,
LON04520,CUS04520,No,,
LON04521,CUS04521,No,,
LON04522,CUS04522,No,,
LON04523,CUS04523,No,,
LON04524,CUS04524,Yes,10000.0,No
LON04525,CUS04525,Yes,20000.0,Yes
LON04526,CUS04526,No,,
LON04527,CUS04527,No,,
LON04528,CUS04528,Yes,20000.0,Yes
LON04529,CUS04529,No,,
LON04530,CUS04530,No,,
LON04531,CUS04531,No,,
LON04532,CUS04532,Yes,20000.0,Yes
LON04533,CUS04533,Yes,20000.0,No
LON04534,CUS04534,Yes,10000.0,Yes
LON04535,CUS04535,No,,
LON04536,CUS04536,No,,
LON04537,CUS04537,No,,
LON04538,CUS04538,No,,
LON04539,CUS04539,Yes,20000.0,No
LON04540,CUS04540,Yes,30000.0,Yes
LON04541,CUS04541,Yes,20000.0,Yes
LON04542,CUS04542,No,,
LON04543,CUS04543,Yes,10000.0,Yes
LON04544,CUS04544,Yes,10000.0,Yes
LON04545,CUS04545,Yes,10000.0,Yes
LON04546,CUS04546,No,,
LON04547,CUS04547,Yes,20000.0,No
LON04548,CUS04548,No,,
LON04549,CUS04549,Yes,40000.0,No
LON04550,CUS04550,Yes,20000.0,Yes
LON04551,CUS04551,Yes,20000.0,Yes
LON04552,CUS04552,Yes,10000.0,No
LON04553,CUS04553,No,,
LON04554,CUS04554,Yes,10000.0,No
LON04555,CUS04555,Yes,20000.0,Yes
LON04556,CUS04556,Yes,20000.0,No
LON04557,CUS04557,Yes,10000.0,No
LON04558,CUS04558,No,,
LON04559,CUS04559,Yes,10000.0,Yes
LON04560,CUS04560,No,,
LON04561,CUS04561,Yes,10000.0,Yes
LON04562,CUS04562,Yes,30000.0,No
LON04563,CUS04563,No,,
LON04564,CUS04564,No,,
LON04565,CUS04565,Yes,20000.0,No
LON04566,CUS04566,Yes,40000.0,Yes
LON04567,CUS04567,Yes,20000.0,Yes
LON04568,CUS04568,No,,
LON04569,CUS04569,No,,
LON04570,CUS04570,No,,
LON04571,CUS04571,Yes,30000.0,Yes
LON04572,CUS04572,No,,
LON04573,CUS04573,No,,
LON04574,CUS04574,Yes,40000.0,Yes
LON04575,CUS04575,No,,
LON04576,CUS04576,Yes,10000.0,Yes
LON04577,CUS04577,No,,
LON04578,CUS04578,Yes,20000.0,Yes
LON04579,CUS04579,No,,
LON04580,CUS04580,No,,
LON04581,CUS04581,Yes,30000.0,No
LON04582,CUS04582,No,,
LON04583,CUS04583,No,,
LON04584,CUS04584,No,,
LON04585,CUS04585,Yes,10000.0,No
LON04586,CUS04586,No,,
LON04587,CUS04587,Yes,20000.0,Yes
LON04588,CUS04588,No,,
LON04589,CUS04589,Yes,50000.0,Yes
LON04590,CUS04590,Yes,10000.0,Yes
LON04591,CUS04591,Yes,20000.0,No
LON04592,CUS04592,Yes,10000.0,Yes
LON04593,CUS04593,Yes,10000.0,Yes
LON04594,CUS04594,No,,
LON04595,CUS04595,Yes,10000.0,No
LON04596,CUS04596,No,,
LON04597,CUS04597,Yes,10000.0,No
LON04598,CUS04598,No,,
LON04599,CUS04599,No,,
LON04600,CUS04600,No,,
LON04601,CUS04601,Yes,20000.0,No
LON04602,CUS04602,Yes,20000.0,No
LON04603,CUS04603,No,,
LON04604,CUS04604,No,,
LON04605,CUS04605,Yes,10000.0,No
LON04606,CUS04606,Yes,30000.0,No
LON04607,CUS04607,Yes,20000.0,Yes
LON04608,CUS04608,No,,
LON04609,CUS04609,No,,
LON04610,CUS04610,No,,
LON04611,CUS04611,No,,
LON04612,CUS04612,Yes,10000.0,No
LON04613,CUS04613,Yes,10000.0,Yes
LON04614,CUS04614,Yes,10000.0,No
LON04615,CUS04615,Yes,10000.0,Yes
LON04616,CUS04616,Yes,20000.0,Yes
LON04617,CUS04617,No,,
LON04618,CUS04618,Yes,10000.0,Yes
LON04619,CUS04619,Yes,20000.0,No
LON04620,CUS04620,No,,
LON04621,CUS04621,Yes,20000.0,Yes
LON04622,CUS04622,No,,
LON04623,CUS04623,Yes,40000.0,No
LON04624,CUS04624,No,,
LON04625,CUS04625,Yes,30000.0,No
LON04626,CUS04626,No,,
LON04627,CUS04627,Yes,20000.0,Yes
LON04628,CUS04628,No,,
LON04629,CUS04629,Yes,20000.0,No
LON04630,CUS04630,No,,
LON04631,CUS04631,No,,
LON04632,CUS04632,No,,
LON04633,CUS04633,Yes,30000.0,No
LON04634,CUS04634,No,,
LON04635,CUS04635,No,,
LON04636,CUS04636,Yes,30000.0,Yes
LON04637,CUS04637,Yes,20000.0,Yes
LON04638,CUS04638,Yes,10000.0,Yes
LON04639,CUS04639,No,,
LON04640,CUS04640,Yes,10000.0,No
LON04641,CUS04641,Yes,10000.0,Yes
LON04642,CUS04642,Yes,20000.0,Yes
LON04643,CUS04643,No,,
LON04644,CUS04644,No,,
LON04645,CUS04645,Yes,20000.0,Yes
LON04646,CUS04646,Yes,10000.0,No
LON04647,CUS04647,Yes,10000.0,No
LON04648,CUS04648,Yes,40000.0,Yes
LON04649,CUS04649,Yes,20000.0,Yes
LON04650,CUS04650,Yes,40000.0,No
LON04651,CUS04651,Yes,20000.0,Yes
LON04652,CUS04652,Yes,20000.0,No
LON04653,CUS04653,Yes,20000.0,No
LON04654,CUS04654,Yes,40000.0,No
LON04655,CUS04655,No,,
LON04656,CUS04656,Yes,10000.0,No
LON04657,CUS04657,No,,
LON04658,CUS04658,Yes,20000.0,Yes
LON04659,CUS04659,No,,
LON04660,CUS04660,Yes,10000.0,Yes
LON04661,CUS04661,Yes,20000.0,No
LON04662,CUS04662,Yes,10000.0,Yes
LON04663,CUS04663,Yes,20000.0,No
LON04664,CUS04664,Yes,50000.0,No
LON04665,CUS04665,Yes,10000.0,No
LON04666,CUS04666,No,,
LON04667,CUS04667,No,,
LON04668,CUS04668,No,,
LON04669,CUS04669,Yes,20000.0,No
LON04670,CUS04670,No,,
LON04671,CUS04671,Yes,20000.0,Yes
LON04672,CUS04672,Yes,20000.0,No
LON04673,CUS04673,No,,
LON04674,CUS04674,Yes,10000.0,Yes
LON04675,CUS04675,No,,
LON04676,CUS04676,No,,
LON04677,CUS04677,Yes,10000.0,No
LON04678,CUS04678,Yes,40000.0,Yes
LON04679,CUS04679,No,,
LON04680,CUS04680,Yes,10000.0,Yes
LON04681,CUS04681,Yes,10000.0,No
LON04682,CUS04682,No,,
LON04683,CUS04683,No,,
LON04684,CUS04684,Yes,20000.0,No
LON04685,CUS04685,Yes,40000.0,No
LON04686,CUS04686,Yes,10000.0,No
LON04687,CUS04687,No,,
LON04688,CUS04688,Yes,40000.0,Yes
LON04689,CUS04689,Yes,30000.0,Yes
LON04690,CUS04690,No,,
LON04691,CUS04691,No,,
LON04692,CUS04692,Yes,20000.0,Yes
LON04693,CUS04693,No,,
LON04694,CUS04694,No,,
LON04695,CUS04695,Yes,10000.0,No
LON04696,CUS04696,Yes,40000.0,Yes
LON04697,CUS04697,Yes,20000.0,Yes
LON04698,CUS04698,No,,
LON04699,CUS04699,Yes,30000.0,No
LON04700,CUS04700,No,,
LON04701,CUS04701,Yes,20000.0,No
LON04702,CUS04702,Yes,20000.0,No
LON04703,CUS04703,No,,
LON04704,CUS04704,No,,
LON04705,CUS04705,No,,
LON04706,CUS04706,No,,
LON04707,CUS04707,No,,
LON04708,CUS04708,No,,
LON04709,CUS04709,Yes,30000.0,No
LON04710,CUS04710,No,,
LON04711,CUS04711,No,,
LON04712,CUS04712,No,,
LON04713,CUS04713,Yes,20000.0,No
LON04714,CUS04714,Yes,20000.0,Yes
LON04715,CUS04715,Yes,40000.0,No
LON04716,CUS04716,No,,
LON04717,CUS04717,No,,
LON04718,CUS04718,No,,
LON04719,CUS04719,Yes,30000.0,No
LON04720,CUS04720,No,,
LON04721,CUS04721,Yes,20000.0,Yes
LON04722,CUS04722,Yes,50000.0,No
LON04723,CUS04723,No,,
LON04724,CUS04724,No,,
LON04725,CUS04725,No,,
LON04726,CUS04726,Yes,20000.0,Yes
LON04727,CUS04727,No,,
LON04728,CUS04728,Yes,30000.0,No
LON04729,CUS04729,No,,
LON04730,CUS04730,Yes,10000.0,No
LON04731,CUS04731,No,,
LON04732,CUS04732,Yes,10000.0,Yes
LON04733,CUS04733,Yes,20000.0,Yes
LON04734,CUS04734,Yes,20000.0,Yes
LON04735,CUS04735,Yes,20000.0,No
LON04736,CUS04736,Yes,10000.0,No
LON04737,CUS04737,Yes,10000.0,Yes
LON04738,CUS04738,Yes,10000.0,No
LON04739,CUS04739,Yes,40000.0,Yes
LON04740,CUS04740,Yes,10000.0,Yes
LON04741,CUS04741,Yes,20000.0,No
LON04742,CUS04742,Yes,20000.0,No
LON04743,CUS04743,Yes,10000.0,No
LON04744,CUS04744,Yes,30000.0,Yes
LON04745,CUS04745,Yes,20000.0,Yes
LON04746,CUS04746,No,,
LON04747,CUS04747,No,,
LON04748,CUS04748,No,,
LON04749,CUS04749,No,,
LON04750,CUS04750,Yes,10000.0,Yes
LON04751,CUS04751,Yes,40000.0,No
LON04752,CUS04752,No,,
LON04753,CUS04753,Yes,20000.0,No
LON04754,CUS04754,Yes,40000.0,Yes
LON04755,CUS04755,No,,
LON04756,CUS04756,Yes,20000.0,No
LON04757,CUS04757,No,,
LON04758,CUS04758,Yes,10000.0,No
LON04759,CUS04759,Yes,20000.0,Yes
LON04760,CUS04760,Yes,10000.0,No
LON04761,CUS04761,Yes,30000.0,No
LON04762,CUS04762,Yes,10000.0,Yes
LON04763,CUS04763,Yes,40000.0,Yes
LON04764,CUS04764,Yes,10000.0,Yes
LON04765,CUS04765,Yes,10000.0,No
LON04766,CUS04766,No,,
LON04767,CUS04767,Yes,40000.0,No
LON04768,CUS04768,No,,
LON04769,CUS04769,Yes,20000.0,No
LON04770,CUS04770,Yes,10000.0,Yes
LON04771,CUS04771,Yes,10000.0,No
LON04772,CUS04772,No,,
LON04773,CUS04773,Yes,20000.0,Yes
LON04774,CUS04774,Yes,10000.0,No
LON04775,CUS04775,Yes,30000.0,No
LON04776,CUS04776,Yes,10000.0,Yes
LON04777,CUS04777,Yes,20000.0,Yes
LON04778,CUS04778,No,,
LON04779,CUS04779,Yes,30000.0,No
LON04780,CUS04780,No,,
LON04781,CUS04781,Yes,10000.0,No
LON04782,CUS04782,Yes,20000.0,No
LON04783,CUS04783,Yes,10000.0,No
LON04784,CUS04784,Yes,10000.0,Yes
LON04785,CUS04785,Yes,20000.0,Yes
LON04786,CUS04786,No,,
LON04787,CUS04787,No,,
LON04788,CUS04788,No,,
LON04789,CUS04789,No,,
LON04790,CUS04790,Yes,20000.0,No
LON04791,CUS04791,Yes,20000.0,No
LON04792,CUS04792,No,,
LON04793,CUS04793,Yes,10000.0,Yes
LON04794,CUS04794,Yes,10000.0,No
LON04795,CUS04795,No,,
LON04796,CUS04796,No,,
LON04797,CUS04797,Yes,10000.0,No
LON04798,CUS04798,Yes,20000.0,Yes
LON04799,CUS04799,No,,
LON04800,CUS04800,Yes,30000.0,No
LON04801,CUS04801,Yes,10000.0,No
LON04802,CUS04802,Yes,20000.0,No
LON04803,CUS04803,No,,
LON04804,CUS04804,No,,
LON04805,CUS04805,Yes,10000.0,No
LON04806,CUS04806,Yes,10000.0,Yes
LON04807,CUS04807,No,,
LON04808,CUS04808,Yes,20000.0,Yes
LON04809,CUS04809,Yes,20000.0,No
LON04810,CUS04810,No,,
LON04811,CUS04811,Yes,30000.0,Yes
LON04812,CUS04812,No,,
LON04813,CUS04813,Yes,20000.0,No
LON04814,CUS04814,No,,
LON04815,CUS04815,No,,
LON04816,CUS04816,Yes,20000.0,No
LON04817,CUS04817,Yes,20000.0,No
LON04818,CUS04818,No,,
LON04819,CUS04819,Yes,10000.0,No
LON04820,CUS04820,Yes,30000.0,Yes
LON04821,CUS04821,No,,
LON04822,CUS04822,Yes,10000.0,Yes
LON04823,CUS04823,Yes,10000.0,Yes
LON04824,CUS04824,Yes,10000.0,No
LON04825,CUS04825,No,,
LON04826,CUS04826,No,,
LON04827,CUS04827,Yes,40000.0,No
LON04828,CUS04828,Yes,20000.0,No
LON04829,CUS04829,Yes,20000.0,Yes
LON04830,CUS04830,No,,
LON04831,CUS04831,No,,
LON04832,CUS04832,Yes,10000.0,No
LON04833,CUS04833,Yes,10000.0,No
LON04834,CUS04834,Yes,20000.0,No
LON04835,CUS04835,Yes,20000.0,No
LON04836,CUS04836,Yes,30000.0,Yes
LON04837,CUS04837,No,,
LON04838,CUS04838,No,,
LON04839,CUS04839,Yes,30000.0,Yes
LON04840,CUS04840,Yes,20000.0,No
LON04841,CUS04841,Yes,20000.0,No
LON04842,CUS04842,Yes,10000.0,Yes
LON04843,CUS04843,No,,
LON04844,CUS04844,No,,
LON04845,CUS04845,Yes,20000.0,No
LON04846,CUS04846,Yes,30000.0,No
LON04847,CUS04847,Yes,20000.0,Yes
LON04848,CUS04848,Yes,40000.0,No
LON04849,CUS04849,Yes,20000.0,No
LON04850,CUS04850,No,,
LON04851,CUS04851,Yes,20000.0,Yes
LON04852,CUS04852,Yes,20000.0,Yes
LON04853,CUS04853,No,,
LON04854,CUS04854,Yes,10000.0,Yes
LON04855,CUS04855,Yes,10000.0,No
LON04856,CUS04856,Yes,20000.0,No
LON04857,CUS04857,No,,
LON04858,CUS04858,Yes,10000.0,No
LON04859,CUS04859,Yes,20000.0,Yes
LON04860,CUS04860,Yes,40000.0,No
LON04861,CUS04861,No,,
LON04862,CUS04862,No,,
LON04863,CUS04863,Yes,20000.0,No
LON04864,CUS04864,Yes,10000.0,No
LON04865,CUS04865,No,,
LON04866,CUS04866,No,,
LON04867,CUS04867,Yes,20000.0,Yes
LON04868,CUS04868,Yes,20000.0,Yes
LON04869,CUS04869,Yes,10000.0,No
LON04870,CUS04870,Yes,20000.0,Yes
LON04871,CUS04871,No,,
LON04872,CUS04872,No,,
LON04873,CUS04873,Yes,10000.0,No
LON04874,CUS04874,No,,
LON04875,CUS04875,Yes,20000.0,No
LON04876,CUS04876,Yes,20000.0,Yes
LON04877,CUS04877,Yes,20000.0,Yes
LON04878,CUS04878,Yes,20000.0,No
LON04879,CUS04879,No,,
LON04880,CUS04880,No,,
LON04881,CUS04881,Yes,20000.0,Yes
LON04882,CUS04882,Yes,10000.0,Yes
LON04883,CUS04883,No,,
LON04884,CUS04884,Yes,40000.0,No
LON04885,CUS04885,Yes,40000.0,No
LON04886,CUS04886,Yes,40000.0,No
LON04887,CUS04887,Yes,20000.0,Yes
LON04888,CUS04888,Yes,10000.0,Yes
LON04889,CUS04889,Yes,10000.0,No
LON04890,CUS04890,No,,
LON04891,CUS04891,Yes,10000.0,Yes
LON04892,CUS04892,No,,
LON04893,CUS04893,Yes,20000.0,Yes
LON04894,CUS04894,No,,
LON04895,CUS04895,Yes,20000.0,Yes
LON04896,CUS04896,No,,
LON04897,CUS04897,No,,
LON04898,CUS04898,Yes,20000.0,Yes
LON04899,CUS04899,No,,
LON04900,CUS04900,No,,
LON04901,CUS04901,Yes,20000.0,Yes
LON04902,CUS04902,Yes,20000.0,No
LON04903,CUS04903,Yes,40000.0,Yes
LON04904,CUS04904,Yes,10000.0,Yes
LON04905,CUS04905,Yes,20000.0,No
LON04906,CUS04906,Yes,20000.0,No
LON04907,CUS04907,No,,
LON04908,CUS04908,Yes,10000.0,No
LON04909,CUS04909,No,,
LON04910,CUS04910,No,,
LON04911,CUS04911,Yes,40000.0,Yes
LON04912,CUS04912,No,,
LON04913,CUS04913,No,,
LON04914,CUS04914,Yes,20000.0,No
LON04915,CUS04915,Yes,10000.0,Yes
LON04916,CUS04916,Yes,10000.0,Yes
LON04917,CUS04917,Yes,30000.0,No
LON04918,CUS04918,Yes,20000.0,Yes
LON04919,CUS04919,Yes,30000.0,No
LON04920,CUS04920,Yes,40000.0,No
LON04921,CUS04921,No,,
LON04922,CUS04922,No,,
LON04923,CUS04923,No,,
LON04924,CUS04924,No,,
LON04925,CUS04925,No,,
LON04926,CUS04926,Yes,40000.0,No
LON04927,CUS04927,No,,
LON04928,CUS04928,No,,
LON04929,CUS04929,No,,
LON04930,CUS04930,No,,
LON04931,CUS04931,Yes,30000.0,No
LON04932,CUS04932,Yes,10000.0,Yes
LON04933,CUS04933,No,,
LON04934,CUS04934,Yes,20000.0,Yes
LON04935,CUS04935,No,,
LON04936,CUS04936,Yes,30000.0,No
LON04937,CUS04937,No,,
LON04938,CUS04938,Yes,10000.0,No
LON04939,CUS04939,Yes,50000.0,Yes
LON04940,CUS04940,No,,
LON04941,CUS04941,Yes,10000.0,No
LON04942,CUS04942,Yes,10000.0,No
LON04943,CUS04943,Yes,40000.0,Yes
LON04944,CUS04944,Yes,20000.0,No
LON04945,CUS04945,Yes,10000.0,No
LON04946,CUS04946,Yes,10000.0,Yes
LON04947,CUS04947,Yes,20000.0,No
LON04948,CUS04948,Yes,20000.0,Yes
LON04949,CUS04949,Yes,20000.0,No
LON04950,CUS04950,No,,
LON04951,CUS04951,Yes,20000.0,Yes
LON04952,CUS04952,Yes,20000.0,No
LON04953,CUS04953,No,,
LON04954,CUS04954,No,,
LON04955,CUS04955,No,,
LON04956,CUS04956,Yes,20000.0,No
LON04957,CUS04957,No,,
LON04958,CUS04958,Yes,10000.0,Yes
LON04959,CUS04959,Yes,40000.0,No
LON04960,CUS04960,No,,
LON04961,CUS04961,No,,
LON04962,CUS04962,Yes,20000.0,Yes
LON04963,CUS04963,No,,
LON04964,CUS04964,Yes,10000.0,No
LON04965,CUS04965,Yes,30000.0,No
LON04966,CUS04966,Yes,30000.0,Yes
LON04967,CUS04967,Yes,20000.0,Yes
LON04968,CUS04968,Yes,20000.0,Yes
LON04969,CUS04969,No,,
LON04970,CUS04970,No,,
LON04971,CUS04971,No,,
LON04972,CUS04972,Yes,10000.0,No
LON04973,CUS04973,Yes,20000.0,Yes
LON04974,CUS04974,No,,
LON04975,CUS04975,No,,
LON04976,CUS04976,No,,
LON04977,CUS04977,Yes,40000.0,No
LON04978,CUS04978,No,,
LON04979,CUS04979,Yes,10000.0,Yes
LON04980,CUS04980,Yes,10000.0,Yes
LON04981,CUS04981,No,,
LON04982,CUS04982,Yes,10000.0,No
LON04983,CUS04983,No,,
LON04984,CUS04984,No,,
LON04985,CUS04985,Yes,30000.0,No
LON04986,CUS04986,Yes,20000.0,No
LON04987,CUS04987,Yes,20000.0,Yes
LON04988,CUS04988,Yes,40000.0,No
LON04989,CUS04989,Yes,10000.0,No
LON04990,CUS04990,No,,
LON04991,CUS04991,No,,
LON04992,CUS04992,Yes,20000.0,Yes
LON04993,CUS04993,Yes,10000.0,No
LON04994,CUS04994,Yes,50000.0,Yes
LON04995,CUS04995,Yes,10000.0,Yes
LON04996,CUS04996,No,,
LON04997,CUS04997,Yes,10000.0,Yes
LON04998,CUS04998,Yes,20000.0,Yes
LON04999,CUS04999,Yes,40000.0,Yes
LON05000,CUS05000,Yes,30000.0,Yes
