customer_id,account_open_date,acquisition_channel,kyc_level,location
CUS03014,2022-03-13,Loan Campaign,Tier 2,Plateau
CUS03015,2022-02-25,Ads,Tier 2,Lagos
CUS03016,2022-01-22,Referral,Tier 2,Plateau
CUS03017,2022-01-17,Loan Campaign,Tier 1,Lagos
CUS03018,2022-01-07,Ads,Tier 3,Lagos
CUS03019,2022-03-22,Ads,Tier 1,Lagos
CUS03020,2022-01-14,Referral,Tier 2,Lagos
CUS03021,2022-01-28,Ads,Tier 1,Plateau
CUS03022,2022-02-06,Loan Campaign,Tier 2,Lagos
CUS03023,2022-01-15,Loan Campaign,Tier 1,Kaduna
CUS03024,2022-02-08,Referral,Tier 1,Lagos
CUS03025,2022-01-29,Loan Campaign,Tier 1,Lagos
CUS03026,2022-03-05,Ads,Tier 1,Kaduna
CUS03027,2022-01-24,Loan Campaign,Tier 2,Lagos
CUS03028,2022-03-03,Loan Campaign,Tier 1,Plateau
CUS03029,2022-04-14,Loan Campaign,Tier 2,Plateau
CUS03030,2022-01-04,Loan Campaign,Tier 1,Plateau
CUS03031,2022-01-01,Loan Campaign,Tier 1,Plateau
CUS03032,2022-01-22,Loan Campaign,Tier 2,Lagos
CUS03033,2022-03-22,Ads,Tier 2,Lagos
CUS03034,2022-03-01,Ads,Tier 1,Kaduna
CUS03035,2022-02-17,Loan Campaign,Tier 1,Kaduna
CUS03036,2022-04-04,Referral,Tier 2,Lagos
CUS03037,2022-01-29,Ads,Tier 2,Kaduna
CUS03038,2022-02-19,Loan Campaign,Tier 2,Plateau
CUS03039,2022-02-28,Loan Campaign,Tier 1,Lagos
CUS03040,2022-04-16,Agent Network,Tier 1,Lagos
CUS03041,2022-02-10,Direct,Tier 2,Kaduna
CUS03042,2022-03-29,Ads,Tier 3,Lagos
CUS03043,2022-03-06,Ads,Tier 1,Plateau
CUS03044,2022-01-22,Loan Campaign,Tier 2,Lagos
CUS03045,2022-05-09,Loan Campaign,Tier 1,Kaduna
CUS03046,2022-05-29,Ads,Tier 2,Lagos
CUS03047,2022-01-14,Ads,Tier 1,Lagos
CUS03048,2022-06-25,Referral,Tier 3,Lagos
CUS03049,2022-02-23,Loan Campaign,Tier 2,Lagos
CUS03050,2022-02-05,Ads,Tier 1,Plateau
CUS03051,2022-05-10,Loan Campaign,Tier 2,Kaduna
CUS03052,2022-05-30,Referral,Tier 3,Lagos
CUS03053,2022-02-08,Agent Network,Tier 1,Lagos
CUS03054,2022-03-13,Loan Campaign,Tier 1,Lagos
CUS03055,2022-04-29,Direct,Tier 1,Plateau
CUS03056,2022-01-17,Agent Network,Tier 1,Kaduna
CUS03057,2022-03-06,Agent Network,Tier 1,Kaduna
CUS03058,2022-05-25,Loan Campaign,Tier 2,Lagos
CUS03059,2022-03-02,Loan Campaign,Tier 2,Kaduna
CUS03060,2022-03-07,Referral,Tier 2,Lagos
CUS03061,2022-02-24,Loan Campaign,Tier 1,Lagos
CUS03062,2022-03-30,Ads,Tier 1,Lagos
CUS03063,2022-05-16,Direct,Tier 3,Plateau
CUS03064,2022-01-12,Loan Campaign,Tier 1,Lagos
CUS03065,2022-03-27,Ads,Tier 1,Lagos
CUS03066,2022-01-02,Loan Campaign,Tier 1,Lagos
CUS03067,2022-03-28,Loan Campaign,Tier 1,Kaduna
CUS03068,2022-06-21,Direct,Tier 2,Kaduna
CUS03069,2022-01-14,Loan Campaign,Tier 2,Lagos
CUS03070,2022-03-18,Loan Campaign,Tier 2,Lagos
CUS03071,2022-06-02,Agent Network,Tier 1,Lagos
CUS03072,2022-01-04,Loan Campaign,Tier 2,Lagos
CUS03073,2022-03-24,Loan Campaign,Tier 1,Lagos
CUS03074,2022-06-25,Loan Campaign,Tier 1,Lagos
CUS03075,2022-03-05,Loan Campaign,Tier 2,Lagos
CUS03076,2022-03-26,Ads,Tier 1,Lagos
CUS03077,2022-05-08,Referral,Tier 1,Lagos
CUS03078,2022-03-26,Loan Campaign,Tier 2,Lagos
CUS03079,2022-01-20,Ads,Tier 1,Lagos
CUS03080,2022-02-22,Ads,Tier 2,Lagos
CUS03081,2022-06-15,Ads,Tier 1,Plateau
CUS03082,2022-02-03,Loan Campaign,Tier 2,Lagos
CUS03083,2022-01-09,Ads,Tier 2,Lagos
CUS03084,2022-03-03,Ads,Tier 2,Lagos
CUS03085,2022-03-15,Loan Campaign,Tier 1,Lagos
CUS03086,2022-01-30,Referral,Tier 2,Plateau
CUS03087,2022-01-02,Loan Campaign,Tier 1,Plateau
CUS03088,2022-03-30,Loan Campaign,Tier 1,Lagos
CUS03089,2022-03-31,Agent Network,Tier 1,Lagos
CUS03090,2022-01-14,Loan Campaign,Tier 2,Kaduna
CUS03091,2022-03-11,Loan Campaign,Tier 1,Lagos
CUS03092,2022-02-10,Referral,Tier 3,Lagos
CUS03093,2022-02-21,Loan Campaign,Tier 1,Plateau
CUS03094,2022-04-07,Loan Campaign,Tier 2,Lagos
CUS03095,2022-03-07,Loan Campaign,Tier 1,Lagos
CUS03096,2022-01-18,Loan Campaign,Tier 1,Lagos
CUS03097,2022-02-06,Referral,Tier 1,Plateau
CUS03098,2022-01-19,Loan Campaign,Tier 1,Lagos
CUS03099,2022-04-26,Direct,Tier 3,Lagos
CUS03100,2022-02-12,Direct,Tier 2,Plateau
CUS03101,2022-04-14,Agent Network,Tier 2,Kaduna
CUS03102,2022-02-24,Referral,Tier 2,Lagos
CUS03103,2022-06-25,Referral,Tier 1,Lagos
CUS03104,2022-01-16,Loan Campaign,Tier 2,Lagos
CUS03105,2022-05-11,Loan Campaign,Tier 1,Lagos
CUS03106,2022-03-12,Direct,Tier 1,Lagos
CUS03107,2022-03-03,Ads,Tier 1,Plateau
CUS03108,2022-04-08,Ads,Tier 3,Lagos
CUS03109,2022-02-06,Ads,Tier 1,Lagos
CUS03110,2022-04-01,Ads,Tier 2,Kaduna
CUS03111,2022-03-20,Ads,Tier 1,Lagos
CUS03112,2022-03-14,Ads,Tier 1,Kaduna
CUS03113,2022-06-03,Ads,Tier 1,Kaduna
CUS03114,2022-03-19,Direct,Tier 2,Lagos
CUS03115,2022-06-25,Agent Network,Tier 1,Lagos
CUS03116,2022-01-10,Loan Campaign,Tier 1,Lagos
CUS03117,2022-01-20,Loan Campaign,Tier 1,Lagos
CUS03118,2022-03-24,Loan Campaign,Tier 1,Lagos
CUS03119,2022-04-07,Direct,Tier 2,Kaduna
CUS03120,2022-03-06,Loan Campaign,Tier 1,Kaduna
CUS03121,2022-02-01,Ads,Tier 2,Lagos
CUS03122,2022-02-17,Loan Campaign,Tier 1,Lagos
CUS03123,2022-05-03,Ads,Tier 1,Lagos
CUS03124,2022-03-25,Ads,Tier 2,Lagos
CUS03125,2022-03-08,Referral,Tier 2,Plateau
CUS03126,2022-03-13,Loan Campaign,Tier 1,Lagos
CUS03127,2022-03-22,Loan Campaign,Tier 2,Kaduna
CUS03128,2022-06-26,Direct,Tier 3,Kaduna
CUS03129,2022-06-02,Agent Network,Tier 1,Lagos
CUS03130,2022-01-19,Loan Campaign,Tier 1,Plateau
CUS03131,2022-06-26,Referral,Tier 3,Lagos
CUS03132,2022-03-21,Loan Campaign,Tier 1,Lagos
CUS03133,2022-03-02,Loan Campaign,Tier 1,Lagos
CUS03134,2022-02-01,Loan Campaign,Tier 2,Lagos
CUS03135,2022-06-22,Ads,Tier 2,Lagos
CUS03136,2022-02-07,Ads,Tier 2,Lagos
CUS03137,2022-04-02,Agent Network,Tier 1,Lagos
CUS03138,2022-03-22,Ads,Tier 2,Lagos
CUS03139,2022-02-01,Ads,Tier 1,Lagos
CUS03140,2022-06-10,Referral,Tier 2,Kaduna
CUS03141,2022-01-24,Direct,Tier 3,Lagos
CUS03142,2022-04-12,Loan Campaign,Tier 1,Lagos
CUS03143,2022-05-17,Loan Campaign,Tier 2,Lagos
CUS03144,2022-01-03,Loan Campaign,Tier 2,Lagos
CUS03145,2022-03-13,Ads,Tier 2,Lagos
CUS03146,2022-01-31,Referral,Tier 3,Plateau
CUS03147,2022-01-27,Ads,Tier 1,Lagos
CUS03148,2022-02-25,Referral,Tier 3,Lagos
CUS03149,2022-01-25,Loan Campaign,Tier 1,Lagos
CUS03150,2022-03-03,Referral,Tier 3,Lagos
CUS03151,2022-05-06,Direct,Tier 2,Lagos
CUS03152,2022-05-28,Referral,Tier 3,Lagos
CUS03153,2022-04-21,Referral,Tier 3,Lagos
CUS03154,2022-01-26,Ads,Tier 1,Kaduna
CUS03155,2022-01-10,Loan Campaign,Tier 2,Lagos
CUS03156,2022-03-11,Ads,Tier 1,Lagos
CUS03157,2022-04-06,Ads,Tier 2,Lagos
CUS03158,2022-06-03,Ads,Tier 2,Lagos
CUS03159,2022-01-21,Ads,Tier 1,Lagos
CUS03160,2022-02-20,Ads,Tier 1,Lagos
CUS03161,2022-01-05,Referral,Tier 3,Plateau
CUS03162,2022-01-05,Loan Campaign,Tier 1,Plateau
CUS03163,2022-06-19,Ads,Tier 1,Lagos
CUS03164,2022-05-11,Ads,Tier 1,Lagos
CUS03165,2022-01-03,Ads,Tier 2,Lagos
CUS03166,2022-01-04,Loan Campaign,Tier 1,Lagos
CUS03167,2022-03-10,Loan Campaign,Tier 2,Kaduna
CUS03168,2022-06-10,Loan Campaign,Tier 3,Lagos
CUS03169,2022-06-27,Referral,Tier 2,Lagos
CUS03170,2022-03-17,Loan Campaign,Tier 2,Plateau
CUS03171,2022-01-20,Loan Campaign,Tier 1,Lagos
CUS03172,2022-03-29,Referral,Tier 2,Lagos
CUS03173,2022-04-10,Direct,Tier 2,Lagos
CUS03174,2022-03-20,Loan Campaign,Tier 2,Kaduna
CUS03175,2022-03-15,Loan Campaign,Tier 2,Plateau
CUS03176,2022-06-08,Ads,Tier 1,Lagos
CUS03177,2022-02-14,Ads,Tier 2,Lagos
CUS03178,2022-01-02,Loan Campaign,Tier 1,Kaduna
CUS03179,2022-03-11,Ads,Tier 2,Lagos
CUS03180,2022-04-27,Ads,Tier 1,Lagos
CUS03181,2022-06-04,Ads,Tier 2,Lagos
CUS03182,2022-01-01,Loan Campaign,Tier 2,Lagos
CUS03183,2022-01-27,Loan Campaign,Tier 1,Lagos
CUS03184,2022-01-31,Agent Network,Tier 1,Lagos
CUS03185,2022-03-24,Ads,Tier 2,Lagos
CUS03186,2022-01-05,Ads,Tier 1,Kaduna
CUS03187,2022-01-26,Ads,Tier 1,Lagos
CUS03188,2022-05-13,Referral,Tier 2,Lagos
CUS03189,2022-03-12,Loan Campaign,Tier 1,Kaduna
CUS03190,2022-04-19,Direct,Tier 2,Lagos
CUS03191,2022-01-13,Ads,Tier 3,Lagos
CUS03192,2022-03-07,Ads,Tier 1,Lagos
CUS03193,2022-04-01,Ads,Tier 2,Kaduna
CUS03194,2022-01-09,Ads,Tier 2,Kaduna
CUS03195,2022-05-18,Ads,Tier 2,Lagos
CUS03196,2022-01-05,Loan Campaign,Tier 1,Kaduna
CUS03197,2022-03-08,Ads,Tier 1,Kaduna
CUS03198,2022-02-24,Ads,Tier 2,Kaduna
CUS03199,2022-02-14,Referral,Tier 1,Lagos
CUS03200,2022-02-05,Ads,Tier 1,Lagos
CUS03201,2022-06-25,Ads,Tier 2,Lagos
CUS03202,2022-03-21,Referral,Tier 3,Lagos
CUS03203,2022-03-09,Ads,Tier 2,Plateau
CUS03204,2022-04-07,Loan Campaign,Tier 2,Lagos
CUS03205,2022-01-17,Direct,Tier 1,Kaduna
CUS03206,2022-02-04,Ads,Tier 1,Plateau
CUS03207,2022-02-01,Agent Network,Tier 1,Lagos
CUS03208,2022-05-02,Agent Network,Tier 2,Lagos
CUS03209,2022-05-25,Referral,Tier 3,Lagos
CUS03210,2022-02-09,Loan Campaign,Tier 1,Lagos
CUS03211,2022-01-22,Referral,Tier 1,Lagos
CUS03212,2022-02-19,Ads,Tier 3,Kaduna
CUS03213,2022-05-13,Loan Campaign,Tier 1,Lagos
CUS03214,2022-03-23,Loan Campaign,Tier 2,Kaduna
CUS03215,2022-06-09,Ads,Tier 2,Lagos
CUS03216,2022-05-14,Agent Network,Tier 1,Lagos
CUS03217,2022-06-12,Referral,Tier 2,Plateau
CUS03218,2022-04-08,Agent Network,Tier 1,Lagos
CUS03219,2022-01-30,Loan Campaign,Tier 1,Lagos
CUS03220,2022-03-03,Loan Campaign,Tier 1,Lagos
CUS03221,2022-01-12,Loan Campaign,Tier 1,Plateau
CUS03222,2022-01-14,Direct,Tier 2,Kaduna
CUS03223,2022-03-11,Referral,Tier 3,Lagos
CUS03224,2022-03-08,Direct,Tier 2,Lagos
CUS03225,2022-04-25,Ads,Tier 1,Plateau
CUS03226,2022-04-08,Agent Network,Tier 1,Lagos
CUS03227,2022-06-17,Ads,Tier 2,Plateau
CUS03228,2022-04-25,Referral,Tier 2,Kaduna
CUS03229,2022-01-06,Direct,Tier 2,Kaduna
CUS03230,2022-01-17,Ads,Tier 1,Lagos
CUS03231,2022-03-12,Loan Campaign,Tier 1,Lagos
CUS03232,2022-02-28,Ads,Tier 1,Lagos
CUS03233,2022-05-17,Direct,Tier 2,Lagos
CUS03234,2022-03-08,Loan Campaign,Tier 2,Kaduna
CUS03235,2022-04-09,Ads,Tier 1,Lagos
CUS03236,2022-05-16,Referral,Tier 3,Plateau
CUS03237,2022-05-21,Loan Campaign,Tier 2,Lagos
CUS03238,2022-04-06,Referral,Tier 2,Lagos
CUS03239,2022-01-29,Loan Campaign,Tier 1,Lagos
CUS03240,2022-03-23,Loan Campaign,Tier 1,Lagos
CUS03241,2022-02-07,Loan Campaign,Tier 1,Lagos
CUS03242,2022-02-03,Ads,Tier 1,Plateau
CUS03243,2022-06-27,Agent Network,Tier 1,Lagos
CUS03244,2022-02-28,Loan Campaign,Tier 1,Lagos
CUS03245,2022-03-25,Agent Network,Tier 2,Lagos
CUS03246,2022-05-04,Ads,Tier 2,Lagos
CUS03247,2022-02-12,Ads,Tier 1,Lagos
CUS03248,2022-03-06,Loan Campaign,Tier 1,Lagos
CUS03249,2022-06-26,Ads,Tier 1,Lagos
CUS03250,2022-01-19,Loan Campaign,Tier 1,Plateau
CUS03251,2022-04-19,Ads,Tier 3,Lagos
CUS03252,2022-02-06,Loan Campaign,Tier 1,Lagos
CUS03253,2022-01-20,Loan Campaign,Tier 1,Lagos
CUS03254,2022-01-03,Ads,Tier 1,Lagos
CUS03255,2022-02-20,Loan Campaign,Tier 2,Lagos
CUS03256,2022-03-20,Loan Campaign,Tier 1,Kaduna
CUS03257,2022-06-05,Agent Network,Tier 1,Plateau
CUS03258,2022-02-11,Loan Campaign,Tier 2,Lagos
CUS03259,2022-04-16,Referral,Tier 2,Plateau
CUS03260,2022-01-29,Agent Network,Tier 1,Lagos
CUS03261,2022-04-20,Ads,Tier 1,Lagos
CUS03262,2022-05-02,Ads,Tier 2,Plateau
CUS03263,2022-05-27,Ads,Tier 1,Kaduna
CUS03264,2022-01-06,Agent Network,Tier 2,Plateau
CUS03265,2022-03-29,Referral,Tier 2,Plateau
CUS03266,2022-03-01,Ads,Tier 2,Kaduna
CUS03267,2022-02-16,Ads,Tier 3,Lagos
CUS03268,2022-03-26,Loan Campaign,Tier 1,Lagos
CUS03269,2022-05-17,Referral,Tier 3,Lagos
CUS03270,2022-01-28,Ads,Tier 2,Plateau
CUS03271,2022-02-28,Direct,Tier 1,Kaduna
CUS03272,2022-04-02,Loan Campaign,Tier 1,Lagos
CUS03273,2022-05-14,Loan Campaign,Tier 2,Lagos
CUS03274,2022-04-27,Ads,Tier 3,Lagos
CUS03275,2022-03-09,Ads,Tier 1,Lagos
CUS03276,2022-01-13,Direct,Tier 3,Lagos
CUS03277,2022-01-29,Loan Campaign,Tier 1,Kaduna
CUS03278,2022-01-24,Loan Campaign,Tier 1,Kaduna
CUS03279,2022-02-02,Ads,Tier 1,Lagos
CUS03280,2022-05-08,Loan Campaign,Tier 2,Plateau
CUS03281,2022-02-06,Ads,Tier 3,Lagos
CUS03282,2022-03-04,Loan Campaign,Tier 3,Lagos
CUS03283,2022-03-12,Loan Campaign,Tier 2,Lagos
CUS03284,2022-05-04,Direct,Tier 2,Kaduna
CUS03285,2022-03-14,Agent Network,Tier 1,Lagos
CUS03286,2022-02-25,Ads,Tier 2,Lagos
CUS03287,2022-01-07,Loan Campaign,Tier 1,Kaduna
CUS03288,2022-03-18,Agent Network,Tier 1,Lagos
CUS03289,2022-06-30,Referral,Tier 1,Kaduna
CUS03290,2022-06-09,Direct,Tier 3,Lagos
CUS03291,2022-01-05,Ads,Tier 2,Kaduna
CUS03292,2022-04-03,Direct,Tier 2,Lagos
CUS03293,2022-01-12,Loan Campaign,Tier 1,Lagos
CUS03294,2022-01-11,Loan Campaign,Tier 1,Plateau
CUS03295,2022-05-14,Referral,Tier 1,Lagos
CUS03296,2022-01-12,Referral,Tier 2,Lagos
CUS03297,2022-02-23,Direct,Tier 2,Lagos
CUS03298,2022-02-28,Loan Campaign,Tier 2,Lagos
CUS03299,2022-01-03,Loan Campaign,Tier 1,Lagos
CUS03300,2022-03-16,Ads,Tier 1,Kaduna
CUS03301,2022-03-13,Loan Campaign,Tier 1,Lagos
CUS03302,2022-02-09,Loan Campaign,Tier 1,Lagos
CUS03303,2022-01-17,Loan Campaign,Tier 1,Lagos
CUS03304,2022-01-30,Ads,Tier 2,Kaduna
CUS03305,2022-03-28,Agent Network,Tier 1,Lagos
CUS03306,2022-03-11,Ads,Tier 1,Lagos
CUS03307,2022-06-15,Loan Campaign,Tier 1,Lagos
CUS03308,2022-02-09,Loan Campaign,Tier 1,Lagos
CUS03309,2022-03-08,Ads,Tier 1,Lagos
CUS03310,2022-06-12,Direct,Tier 3,Lagos
CUS03311,2022-01-08,Ads,Tier 1,Plateau
CUS03312,2022-01-31,Loan Campaign,Tier 1,Lagos
CUS03313,2022-06-24,Agent Network,Tier 1,Lagos
CUS03314,2022-01-05,Referral,Tier 2,Lagos
CUS03315,2022-03-11,Loan Campaign,Tier 1,Lagos
CUS03316,2022-01-04,Ads,Tier 3,Plateau
CUS03317,2022-01-18,Referral,Tier 1,Lagos
CUS03318,2022-03-30,Loan Campaign,Tier 1,Lagos
CUS03319,2022-02-26,Loan Campaign,Tier 1,Kaduna
CUS03320,2022-05-28,Loan Campaign,Tier 1,Plateau
CUS03321,2022-03-01,Loan Campaign,Tier 1,Lagos
CUS03322,2022-03-29,Ads,Tier 1,Lagos
CUS03323,2022-06-19,Loan Campaign,Tier 2,Lagos
CUS03324,2022-01-07,Loan Campaign,Tier 1,Lagos
CUS03325,2022-06-02,Ads,Tier 2,Lagos
CUS03326,2022-03-24,Loan Campaign,Tier 2,Lagos
CUS03327,2022-04-28,Loan Campaign,Tier 1,Plateau
CUS03328,2022-03-18,Loan Campaign,Tier 2,Lagos
CUS03329,2022-05-28,Ads,Tier 2,Lagos
CUS03330,2022-02-17,Loan Campaign,Tier 1,Kaduna
CUS03331,2022-04-10,Agent Network,Tier 2,Lagos
CUS03332,2022-01-14,Loan Campaign,Tier 1,Lagos
CUS03333,2022-02-16,Loan Campaign,Tier 1,Lagos
CUS03334,2022-01-24,Ads,Tier 1,Plateau
CUS03335,2022-02-01,Loan Campaign,Tier 2,Plateau
CUS03336,2022-02-06,Loan Campaign,Tier 1,Lagos
CUS03337,2022-04-06,Referral,Tier 3,Lagos
CUS03338,2022-06-22,Loan Campaign,Tier 1,Kaduna
CUS03339,2022-03-10,Direct,Tier 1,Plateau
CUS03340,2022-03-21,Loan Campaign,Tier 3,Lagos
CUS03341,2022-01-08,Loan Campaign,Tier 1,Lagos
CUS03342,2022-03-16,Referral,Tier 1,Lagos
CUS03343,2022-01-20,Loan Campaign,Tier 1,Lagos
CUS03344,2022-01-29,Direct,Tier 3,Plateau
CUS03345,2022-05-07,Ads,Tier 1,Lagos
CUS03346,2022-01-23,Ads,Tier 1,Lagos
CUS03347,2022-04-01,Ads,Tier 2,Lagos
CUS03348,2022-01-10,Loan Campaign,Tier 2,Kaduna
CUS03349,2022-02-27,Agent Network,Tier 1,Lagos
CUS03350,2022-06-22,Referral,Tier 1,Lagos
CUS03351,2022-04-10,Referral,Tier 3,Lagos
CUS03352,2022-06-14,Referral,Tier 1,Lagos
CUS03353,2022-03-31,Loan Campaign,Tier 1,Kaduna
CUS03354,2022-03-11,Loan Campaign,Tier 1,Lagos
CUS03355,2022-02-20,Loan Campaign,Tier 1,Lagos
CUS03356,2022-03-01,Ads,Tier 1,Lagos
CUS03357,2022-01-05,Loan Campaign,Tier 1,Plateau
CUS03358,2022-04-10,Loan Campaign,Tier 1,Kaduna
CUS03359,2022-03-22,Ads,Tier 1,Plateau
CUS03360,2022-05-21,Referral,Tier 2,Lagos
CUS03361,2022-02-08,Agent Network,Tier 2,Lagos
CUS03362,2022-01-09,Loan Campaign,Tier 2,Lagos
CUS03363,2022-02-10,Loan Campaign,Tier 1,Plateau
CUS03364,2022-03-24,Loan Campaign,Tier 2,Lagos
CUS03365,2022-01-01,Loan Campaign,Tier 1,Kaduna
CUS03366,2022-02-16,Loan Campaign,Tier 1,Lagos
CUS03367,2022-06-29,Referral,Tier 1,Lagos
CUS03368,2022-06-24,Ads,Tier 2,Kaduna
CUS03369,2022-02-20,Direct,Tier 1,Lagos
CUS03370,2022-01-16,Loan Campaign,Tier 2,Plateau
CUS03371,2022-03-21,Loan Campaign,Tier 1,Lagos
CUS03372,2022-02-19,Loan Campaign,Tier 1,Kaduna
CUS03373,2022-01-10,Direct,Tier 1,Plateau
CUS03374,2022-03-22,Loan Campaign,Tier 2,Lagos
CUS03375,2022-06-21,Agent Network,Tier 1,Kaduna
CUS03376,2022-05-16,Direct,Tier 1,Lagos
CUS03377,2022-04-21,Ads,Tier 2,Lagos
CUS03378,2022-02-16,Loan Campaign,Tier 1,Kaduna
CUS03379,2022-02-09,Ads,Tier 1,Lagos
CUS03380,2022-03-06,Agent Network,Tier 1,Lagos
CUS03381,2022-04-06,Ads,Tier 2,Lagos
CUS03382,2022-02-25,Agent Network,Tier 2,Plateau
CUS03383,2022-02-28,Loan Campaign,Tier 2,Lagos
CUS03384,2022-01-08,Loan Campaign,Tier 2,Lagos
CUS03385,2022-04-06,Loan Campaign,Tier 2,Kaduna
CUS03386,2022-01-18,Loan Campaign,Tier 1,Lagos
CUS03387,2022-05-12,Loan Campaign,Tier 2,Lagos
CUS03388,2022-01-08,Referral,Tier 2,Lagos
CUS03389,2022-02-26,Loan Campaign,Tier 1,Lagos
CUS03390,2022-02-07,Agent Network,Tier 1,Plateau
CUS03391,2022-02-21,Referral,Tier 2,Lagos
CUS03392,2022-06-11,Referral,Tier 2,Lagos
CUS03393,2022-06-15,Ads,Tier 2,Lagos
CUS03394,2022-01-19,Direct,Tier 3,Lagos
CUS03395,2022-02-08,Loan Campaign,Tier 2,Lagos
CUS03396,2022-03-29,Ads,Tier 2,Lagos
CUS03397,2022-03-19,Ads,Tier 1,Plateau
CUS03398,2022-05-10,Ads,Tier 1,Lagos
CUS03399,2022-01-16,Loan Campaign,Tier 1,Lagos
CUS03400,2022-01-29,Agent Network,Tier 1,Lagos
CUS03401,2022-02-24,Ads,Tier 2,Lagos
CUS03402,2022-02-16,Ads,Tier 1,Lagos
CUS03403,2022-05-11,Ads,Tier 3,Lagos
CUS03404,2022-02-10,Referral,Tier 1,Lagos
CUS03405,2022-03-09,Loan Campaign,Tier 1,Lagos
CUS03406,2022-02-18,Ads,Tier 1,Plateau
CUS03407,2022-03-19,Referral,Tier 2,Lagos
CUS03408,2022-05-25,Loan Campaign,Tier 1,Plateau
CUS03409,2022-05-26,Direct,Tier 1,Lagos
CUS03410,2022-02-18,Ads,Tier 1,Lagos
CUS03411,2022-01-29,Loan Campaign,Tier 1,Lagos
CUS03412,2022-02-23,Referral,Tier 3,Lagos
CUS03413,2022-01-01,Loan Campaign,Tier 2,Lagos
CUS03414,2022-03-07,Referral,Tier 2,Lagos
CUS03415,2022-04-08,Agent Network,Tier 1,Lagos
CUS03416,2022-06-16,Ads,Tier 3,Lagos
CUS03417,2022-06-22,Referral,Tier 2,Lagos
CUS03418,2022-06-05,Loan Campaign,Tier 1,Kaduna
CUS03419,2022-02-26,Ads,Tier 2,Lagos
CUS03420,2022-02-09,Loan Campaign,Tier 1,Plateau
CUS03421,2022-04-01,Referral,Tier 2,Kaduna
CUS03422,2022-02-13,Ads,Tier 1,Lagos
CUS03423,2022-01-08,Referral,Tier 3,Kaduna
CUS03424,2022-01-26,Loan Campaign,Tier 2,Lagos
CUS03425,2022-03-21,Ads,Tier 1,Lagos
CUS03426,2022-01-15,Ads,Tier 3,Lagos
CUS03427,2022-05-23,Loan Campaign,Tier 1,Plateau
CUS03428,2022-04-07,Ads,Tier 2,Lagos
CUS03429,2022-06-01,Referral,Tier 2,Kaduna
CUS03430,2022-05-21,Ads,Tier 2,Lagos
CUS03431,2022-03-08,Ads,Tier 1,Lagos
CUS03432,2022-02-16,Loan Campaign,Tier 1,Lagos
CUS03433,2022-02-20,Agent Network,Tier 2,Lagos
CUS03434,2022-01-16,Ads,Tier 1,Plateau
CUS03435,2022-05-29,Ads,Tier 2,Kaduna
CUS03436,2022-05-05,Referral,Tier 2,Kaduna
CUS03437,2022-06-15,Agent Network,Tier 1,Lagos
CUS03438,2022-05-28,Ads,Tier 1,Lagos
CUS03439,2022-01-24,Referral,Tier 3,Lagos
CUS03440,2022-04-30,Ads,Tier 1,Lagos
CUS03441,2022-01-18,Ads,Tier 1,Lagos
CUS03442,2022-01-02,Loan Campaign,Tier 1,Lagos
CUS03443,2022-02-20,Loan Campaign,Tier 1,Kaduna
CUS03444,2022-03-10,Agent Network,Tier 1,Kaduna
CUS03445,2022-03-25,Agent Network,Tier 2,Plateau
CUS03446,2022-02-02,Loan Campaign,Tier 3,Plateau
CUS03447,2022-01-13,Loan Campaign,Tier 1,Plateau
CUS03448,2022-06-01,Referral,Tier 1,Lagos
CUS03449,2022-02-08,Referral,Tier 2,Lagos
CUS03450,2022-02-04,Loan Campaign,Tier 2,Kaduna
CUS03451,2022-03-22,Ads,Tier 2,Kaduna
CUS03452,2022-01-17,Agent Network,Tier 1,Lagos
CUS03453,2022-01-23,Ads,Tier 2,Lagos
CUS03454,2022-04-18,Ads,Tier 2,Lagos
CUS03455,2022-06-02,Loan Campaign,Tier 1,Lagos
CUS03456,2022-03-24,Ads,Tier 1,Kaduna
CUS03457,2022-01-30,Loan Campaign,Tier 2,Lagos
CUS03458,2022-01-30,Ads,Tier 2,Plateau
CUS03459,2022-04-14,Agent Network,Tier 1,Lagos
CUS03460,2022-03-21,Agent Network,Tier 1,Kaduna
CUS03461,2022-03-11,Loan Campaign,Tier 1,Kaduna
CUS03462,2022-06-15,Referral,Tier 2,Lagos
CUS03463,2022-05-30,Agent Network,Tier 1,Kaduna
CUS03464,2022-01-21,Loan Campaign,Tier 1,Lagos
CUS03465,2022-03-15,Loan Campaign,Tier 2,Lagos
CUS03466,2022-05-15,Ads,Tier 2,Kaduna
CUS03467,2022-01-20,Direct,Tier 2,Lagos
CUS03468,2022-01-19,Loan Campaign,Tier 1,Lagos
CUS03469,2022-01-07,Loan Campaign,Tier 2,Lagos
CUS03470,2022-01-09,Ads,Tier 1,Lagos
CUS03471,2022-01-16,Loan Campaign,Tier 1,Lagos
CUS03472,2022-03-31,Loan Campaign,Tier 2,Plateau
CUS03473,2022-05-22,Referral,Tier 2,Lagos
CUS03474,2022-06-17,Direct,Tier 1,Kaduna
CUS03475,2022-02-20,Loan Campaign,Tier 2,Plateau
CUS03476,2022-02-06,Ads,Tier 2,Lagos
CUS03477,2022-04-30,Referral,Tier 3,Lagos
CUS03478,2022-03-08,Loan Campaign,Tier 3,Kaduna
CUS03479,2022-04-23,Ads,Tier 2,Lagos
